samples,score,label,age,PC0,PC1,PC2
HG00732,10.5,1,0.5689925922003665,0.6084852433766539,0.2159161515608926,0.058350883522051644
HG00734,9.0,0,0.5784159386382224,0.41160839826395557,0.4780166872403362,0.48535429322682544
HG00736,6.0,0,0.37926120180434,0.26469981820844546,0.31334102748772996,0.8437307593352599
HG00737,10.5,1,0.9622417176788205,0.8920270609142872,0.4756755325269897,0.6988857939700699
HG00739,12.0,1,0.9004688994398911,0.2112825314478285,0.8687959579657804,0.7675415597015867
HG00740,11.5,1,0.9305005785966588,0.7576164390016307,0.35773106545870326,0.5690292863166001
HG00742,10.0,0,0.17099988935392574,0.6890890057895048,0.6087484117382665,0.30626965256965877
HG00743,12.5,1,0.1012804888042329,0.05967141076729887,0.6236633829699075,0.5285445030265012
HG00759,5.5,0,0.6035192139955805,0.6942302149728251,0.9876506972410557,0.8252538532791754
HG00766,18.5,1,0.8088142634992932,0.267046139881722,0.6463935242841106,0.9346496939026039
HG00844,9.0,0,0.8329893117936904,0.7860087251399898,0.21645348488833194,0.9414511328196483
HG00851,5.5,0,0.4375717689810271,0.23495314080512597,0.37718733785076364,0.7145003437716619
HG00864,10.5,1,0.5060445820001469,0.07131423418871274,0.9398135767764539,0.27101550089205595
HG00867,15.5,1,0.526988832793594,0.952880640504428,0.7801945216995643,0.49685004373975394
HG00879,11.5,1,0.2845026926761567,0.10684890059493857,0.8131672522175915,0.12441679995809396
HG00881,10.5,1,0.34721138632454207,0.12849571989223363,0.9547529378332289,0.6088389080055898
HG00956,11.5,1,0.22794525331216087,0.6331319698028001,0.8834703669268602,0.7730086689697131
HG00978,5.5,0,0.4904795972808442,0.0032547927074482175,0.43528142725399666,0.8669112229756071
HG00982,5.5,0,0.8832499866300739,0.3783491195259442,0.8342161749057995,0.22350962260857665
HG01028,5.0,0,0.66706520057456,0.6625951548257065,0.08451607122640503,0.06952114344553317
HG01029,9.0,0,0.4954489582578364,0.11066109134282154,0.46202836146366744,0.06569002584016737
HG01031,13.0,1,0.5640491792049745,0.3577503943905589,0.9076801319200763,0.16016257358485442
HG01046,10.5,1,0.46625128106989944,0.40094946607894444,0.2185737589021266,0.7642983080890691
HG01047,6.0,0,0.7430593553608258,0.6336581116543313,0.5362816090804794,0.9464906996924897
HG01048,11.5,1,0.8235188239063861,0.9861059445893466,0.18084920821422057,0.8097245550062253
HG01049,5.5,0,0.9869427762504597,0.5239622980718879,0.4848948536038544,0.012995094657251571
HG01051,9.5,0,0.7588323038980883,0.369502336099259,0.941340881493508,0.012497544088608814
HG01052,15.0,1,0.16311651111584236,0.3493074972233251,0.1682033877906356,0.6167986553404343
HG01054,8.0,0,0.4520933444413453,0.1779824505033626,0.13144731436494372,0.5976782410271049
HG01055,9.5,0,0.4318289483021118,0.0930634214922389,0.31981080801301287,0.8067045033237311
HG01058,6.0,0,0.15337765109418344,0.922262381101059,0.21562221710649165,0.762379826030621
HG01060,10.5,1,0.45928203799950484,0.3142780103719589,0.2805787998422786,0.8691939887624236
HG01061,9.5,0,0.3345715994365377,0.054947272667768665,0.472304440987491,0.3221435178003338
HG01063,7.5,0,0.4640567504307368,0.28896244552062367,0.7265160620986162,0.25552105833666416
HG01064,9.0,0,0.18949487476844262,0.5263157497691314,0.7776235706289272,0.15187198670159696
HG01066,10.0,0,0.3998239449410761,0.8196356743200632,0.07400881381684443,0.9406655730490884
HG01067,8.0,0,0.07863369741227244,0.43576228442550946,0.4213549867426001,0.1865933848449951
HG01069,5.5,0,0.4174419403788794,0.5332018888166354,0.7538239612668859,0.2852629066490303
HG01070,11.0,1,0.34956011290023403,0.0073335858410734645,0.11125173315765646,0.029734489430419342
HG01072,11.0,1,0.7317448400924743,0.1760732285235982,0.26415821582774435,0.39551370655858586
HG01073,11.5,1,0.5471708083557412,0.21308222364429652,0.1969472373068576,0.029446253711493342
HG01075,5.5,0,0.21957117547284355,0.5169678271851298,0.7706851370066936,0.8374175787160267
HG01077,10.0,0,0.003652705706448045,0.045886588050231936,0.06426011252737951,0.7504203831046036
HG01079,11.5,1,0.5519336029490352,0.24820034702369742,0.6436665899610391,0.39037457057395675
HG01080,3.5,0,0.31968761233472065,0.6856358194501421,0.052147286566305295,0.9289495285717629
HG01082,6.0,0,0.3915764590093105,0.42753587410794147,0.8758327857186048,0.38562304748318843
HG01083,10.5,1,0.2932000930919172,0.6265077943860352,0.31597139314790623,0.3028190267222697
HG01085,4.5,0,0.9910383643219666,0.800200431032885,0.14850241568524714,0.4883484021868808
HG01086,9.5,0,0.7255018248522263,0.10254731396987338,0.5834356637119399,0.10842363648168973
HG01088,6.0,0,0.033759319921452646,0.5006249588576608,0.262013679131476,0.8934093390775848
HG01089,15.0,1,0.2601177242442775,0.9861983714814668,0.19296517640084598,0.07622025047932313
HG01092,13.5,1,0.08937655818005019,0.4384352222543715,0.6270598772167797,0.8242103590547187
HG01094,19.0,1,0.9656063734801761,0.46815733903928525,0.1272202612904454,0.9710314207382368
HG01095,12.0,1,0.11787565353514595,0.2486626132791293,0.7454421413565476,0.09705804257368389
HG01097,7.5,0,0.23528275189675862,0.6201904109673341,0.36955904336310064,0.18920609230983754
HG01098,12.5,1,0.5791938859941606,0.5098110098836043,0.0039286352961543924,0.22739480699197556
HG01101,13.0,1,0.9215343865807395,0.34343232319997563,0.15319034748506133,0.23270273236202388
HG01102,10.0,0,0.3160343622594656,0.6263909556404617,0.8168433377533807,0.6330389417336135
HG01104,8.0,0,0.037099557161188734,0.08054841325736461,0.4143334903936824,0.007929616442779008
HG01105,9.0,0,0.2868422830422953,0.947799073405706,0.954835507591415,0.7714928734713967
HG01107,10.0,0,0.8376497936161214,0.6123735120766638,0.41739418719470633,0.7403525816729846
HG01108,13.0,1,0.4655065589209195,0.6194861515099672,0.39329450917571807,0.6729193890210526
HG01110,4.5,0,0.26606819292604655,0.9151413793258834,0.14262894844591,0.14161969119454898
HG01111,10.0,0,0.581328812229618,0.6237019502073217,0.02293671609880643,0.44473847127715027
HG01112,19.0,1,0.2919350642152714,0.8032926350031191,0.06012510117555159,0.5379276425861006
HG01113,8.0,0,0.19656251097632504,0.25983063765499415,0.7902747089689822,0.4888511248932076
HG01119,14.5,1,0.42372469702240523,0.8835379906141094,0.5126860637815571,0.4287640446199025
HG01121,6.5,0,0.42365538136992376,0.6611024510240426,0.5510998159673235,0.5752932506187837
HG01122,11.5,1,0.6404613844767536,0.07149623123090831,0.6210645943038087,0.9040378013000203
HG01124,6.5,0,0.8562553881182631,0.9449664676939699,0.627435524327021,0.10218317035440694
HG01125,12.0,1,0.1292867504181736,0.30993321282102626,0.07468650653277686,0.16008306487952817
HG01130,6.5,0,0.04894631380487813,0.7585102210426142,0.6589955970220368,0.4222227031352427
HG01131,6.0,0,0.3439935205825182,0.6433156534466221,0.5425561292680077,0.33446075495172534
HG01133,8.5,0,0.895216683156145,0.47055907497124805,0.9386503808469393,0.4124630694138609
HG01134,7.5,0,0.4564499744635194,0.6816095405956762,0.7912305828248353,0.21786213905756946
HG01136,4.0,0,0.7574574582227204,0.36974844996257783,0.3940967634692827,0.7397905938446557
HG01137,10.5,1,0.24575520867686484,0.02911207681840966,0.9664874468626314,0.8057125537483577
HG01139,7.0,0,0.4273262490132178,0.667445857496967,0.604366872852304,0.7860158229930959
HG01140,11.0,1,0.5032059107664772,0.8359062941850117,0.8017094285320421,0.8521285518266317
HG01142,15.0,1,0.6656560396028278,0.8578672837855096,0.5913069850954485,0.34722808196660504
HG01148,15.5,1,0.11500579745148232,0.14964705192123717,0.33179935268303984,0.5165512713095578
HG01149,6.0,0,0.5657832383007169,0.5177932660492109,0.37054138566124517,0.7605318516395049
HG01161,6.0,0,0.7094635496475025,0.21353548429953995,0.9019999219240057,0.036310832154826334
HG01162,8.0,0,0.6624144542532266,0.1648215403545108,0.5988732370487301,0.11129623657070398
HG01164,12.5,1,0.554344899680981,0.06520883552599122,0.9125775107962991,0.5084004760752691
HG01167,6.5,0,0.9533570002984798,0.4997217383315361,0.3190547782947425,0.6640491045416687
HG01168,14.5,1,0.9727930967491165,0.29038146267106235,0.46853590048094995,0.446677107946052
HG01170,8.5,0,0.4293624107894666,0.16207389797746896,0.5717826174330845,0.1692153025469254
HG01171,15.5,1,0.3114506909681306,0.8952009879261142,0.5911073183201525,0.2483423271769819
HG01173,10.5,1,0.23085437515096685,0.5315307986564964,0.2469225942136195,0.12623454000411416
HG01174,9.5,0,0.21532987036003493,0.8199682195785202,0.34787267173694336,0.33127574709245955
HG01176,9.0,0,0.9113999642450633,0.39036786655789635,0.3020794785819142,0.0424573832577686
HG01177,8.0,0,0.5313945049661212,0.6629615785031975,0.5040499651974777,0.7408738049468527
HG01182,15.0,1,0.4910087400270968,0.21433048638482077,0.24550481603495922,0.12135432628891762
HG01183,6.5,0,0.14681027231797317,0.49291212435607135,0.43815898125296016,0.668808332810181
HG01187,7.5,0,0.8724507825572988,0.1666542555728484,0.5274484243540263,0.355078085418004
HG01188,15.5,1,0.14284318778967853,0.25011891868266534,0.22918868670754244,0.6856002788072134
HG01190,6.0,0,0.7627714299318389,0.36247053147304253,0.7493956644698795,0.8195250131923911
HG01191,19.0,1,0.8780775496728249,0.12429318174748938,0.3474377756441289,0.33982486000302914
HG01197,9.0,0,0.13393799279940566,0.28709168473155455,0.9561605671121636,0.21606850493237306
HG01198,7.5,0,0.8974174696195697,0.47635104293997876,0.8914758286357501,0.044401439368323414
HG01200,10.5,1,0.5696471496046525,0.25814186218615676,0.37204563013617475,0.09729718750758332
HG01204,9.0,0,0.9549126931136851,0.7944555751319488,0.8430378252269206,0.8873093098591922
HG01205,13.5,1,0.8163810360654278,0.36031410512649953,0.012392883146949307,0.0053719810838142035
HG01241,9.0,0,0.39299589955045844,0.6658698620275558,0.14342205689347542,0.3571024320540379
HG01242,9.0,0,0.4889347056388428,0.8188368330478892,0.6248797175738617,0.08253955352717834
HG01247,14.5,1,0.3974880182808377,0.5689130494863042,0.10594412903087136,0.14912754497154157
HG01248,9.0,0,0.8251471440400292,0.7606880044992655,0.6727496440184981,0.18278989757374708
HG01250,9.0,0,0.6558272470652059,0.046463832230965285,0.9669036974350502,0.6774014169619308
HG01251,11.0,1,0.9941882690476549,0.33402488796162544,0.32204420413378443,0.5554803808492358
HG01253,5.5,0,0.3718999527142389,0.6160390782827743,0.014719465680741117,0.5838835561931213
HG01254,9.0,0,0.5958605141949515,0.7092381932052054,0.2565159428777991,0.682823053898518
HG01256,6.0,0,0.4620907368441014,0.14455173417298894,0.887621459107626,0.4525306357964295
HG01257,14.5,1,0.27609216310981155,0.1115197923475939,0.32315116096632146,0.5206626149278741
HG01259,5.0,0,0.6633131030442299,0.464881927507772,0.6907836774093826,0.47738781511575235
HG01260,7.5,0,0.3490732299017896,0.227368633671585,0.7717028960090329,0.3879807338748261
HG01269,5.5,0,0.7690159297746656,0.8845625809721273,0.265726344257022,0.11097166219331489
HG01271,18.5,1,0.15542858433024487,0.6806443544361904,0.7509292600049654,0.33497892816374686
HG01272,4.0,0,0.1532231255145371,0.3123361353910117,0.21695354567796754,0.058475046848793344
HG01275,11.0,1,0.13213955731635274,0.6117079702424235,0.572670537741082,0.16741799414878256
HG01277,12.0,1,0.30708496785290473,0.23525271744546117,0.5498263766186252,0.42154391785474743
HG01280,11.5,1,0.8305068344926896,0.05267658816049259,0.8813406627637438,0.6733100264315097
HG01281,7.0,0,0.9405322647072574,0.3632418161103369,0.3652675752049964,0.7576515472002734
HG01284,9.0,0,0.5022067963003505,0.33907226105727395,0.8083639562922137,0.8120357999144153
HG01286,10.5,1,0.9578718097070857,0.4431921575044647,0.7694554704902863,0.01320717028386531
HG01302,7.5,0,0.033912428416910445,0.9420195763430893,0.9688404358151282,0.9598915261203161
HG01303,7.0,0,0.09551213844695838,0.6068394919670752,0.27290094444997937,0.7925783693491739
HG01305,17.0,1,0.5817393758410746,0.4587212731177518,0.6495021414920767,0.35671479881196566
HG01308,8.0,0,0.6177478493221796,0.6821135128042395,0.3241399035516346,0.3923858049988137
HG01311,15.5,1,0.8473770812363602,0.7923788872835651,0.406335914336276,0.7578810829543371
HG01312,10.5,1,0.8016479079382176,0.3315194191398989,0.2941149673235257,0.5360079261780273
HG01323,10.5,1,0.1261174560696393,0.4950606706093381,0.7029190214624272,0.4390562107861341
HG01325,11.5,1,0.5249768857764916,0.7243347858663963,0.9911794546724998,0.6673050146657147
HG01326,9.0,0,0.7163273557611217,0.32503501652350053,0.7197749023877279,0.8942461511674568
HG01334,10.0,0,0.13439285963647218,0.20976873730130452,0.8738087744007329,0.7585197815531792
HG01341,6.0,0,0.8590632577186084,0.24574409338238878,0.893470929008146,0.543487597646322
HG01342,13.0,1,0.20611981516612443,0.5101245880031197,0.4726927927709861,0.22492393925233567
HG01344,7.5,0,0.9086769200462801,0.9320818178176812,0.9410155386650286,0.9902443915909518
HG01345,12.0,1,0.4789878272327054,0.03912098430425315,0.6309534455418947,0.08871628712682678
HG01348,9.5,0,0.43331213895751,0.31594986013067405,0.24150244978689128,0.4244575591722439
HG01350,8.0,0,0.20571986499240869,0.30770531440091664,0.4864365410867991,0.8675821686612466
HG01351,13.5,1,0.8504097583323876,0.21141983329988545,0.32524595469285733,0.044068358032903876
HG01353,9.0,0,0.6302428566077345,0.01856257368406744,0.04951823097706176,0.49656085007644635
HG01354,15.5,1,0.21545294508740043,0.06004330328490115,0.9094512899924163,0.18831429395614352
HG01356,10.0,0,0.6560499380327725,0.11336154775129714,0.8964269100490823,0.4866153962165721
HG01357,9.0,0,0.7758923300189736,0.6801471912819421,0.5323676242411848,0.9065744386349692
HG01359,10.5,1,0.2854149103249598,0.9543841220832083,0.4930547471577903,0.5276065170203661
HG01360,13.0,1,0.007945334115105562,0.11341491079746624,0.9045228735128438,0.6272310917862409
HG01362,8.5,0,0.07179634790900125,0.8199588336062213,0.43662494031594734,0.9531069468805768
HG01363,13.0,1,0.22501192874318254,0.6614905531101215,0.5935164504363006,0.5258854079477032
HG01365,15.0,1,0.807732700596413,0.4560695986758262,0.6754133618683585,0.8632076347410897
HG01366,8.5,0,0.4799226355069429,0.9873237142935807,0.2939827586464351,0.5915099047573364
HG01369,9.0,0,0.19506003504898795,0.8602582518783052,0.0012676405596012685,0.8105011861085727
HG01372,10.5,1,0.06317821085829589,0.750325901732642,0.7443196120099438,0.866183088875752
HG01374,8.0,0,0.4405544054956253,0.8585995934370542,0.4521553948723005,0.6928084829230763
HG01375,5.5,0,0.44492186717101057,0.647204550838606,0.00815711254463325,0.30465452193338804
HG01377,4.5,0,0.8736229185967733,0.037220782738020985,0.45587977456706585,0.6670445349746731
HG01378,6.0,0,0.16319982450221493,0.8932021638831927,0.6875626989028671,0.798765626664472
HG01383,7.0,0,0.509028376056167,0.7806716066762812,0.060468808389719575,0.8340000856123024
HG01384,6.0,0,0.6271966558907812,0.28851950804500703,0.7573335080216131,0.667520684012336
HG01389,15.0,1,0.47307064401240817,0.740625550756751,0.7659527973303986,0.13448089147198306
HG01390,5.0,0,0.9853798085501995,0.5830074301829216,0.1526759534729769,0.8023065819115379
HG01392,9.0,0,0.4448904555960277,0.03465740766097125,0.2526149597956302,0.671840934221791
HG01393,8.0,0,0.608612866664673,0.2904223651090112,0.7918500534373449,0.4203088295706592
HG01395,7.5,0,0.9683033650194589,0.4468995488017026,0.7069207253024509,0.4993850924726968
HG01396,13.0,1,0.5843968286714968,0.9591668693378191,0.1975166826755872,0.9087860576413243
HG01398,7.5,0,0.22569201015274587,0.10106255059624725,0.2745521473519673,0.16591497499596541
HG01402,10.0,0,0.5853567633150565,0.8504080521763574,0.839983386630637,0.9868170020330738
HG01403,11.0,1,0.8532452016509214,0.7372009584992065,0.5040225329083378,0.03902674227528513
HG01405,10.5,1,0.4282048429396136,0.7047704080033055,0.9512478791846246,0.6290171707208557
HG01412,16.5,1,0.7379451759615201,0.5957432927987173,0.04697031727935119,0.8926352669467517
HG01413,11.0,1,0.8854833927729538,0.5310798824540262,0.6106167064471321,0.3703721208692675
HG01414,14.5,1,0.856011000518153,0.5624563923018039,0.9650050350275938,0.8571561158403921
HG01431,10.5,1,0.14425215479026599,0.14049008484304437,0.7216650132253298,0.5166133934156638
HG01432,12.0,1,0.6866482907715323,0.2188356647070242,0.2746367745742896,0.7085739349382106
HG01435,4.5,0,0.7655899786486345,0.9427329464452009,0.5357384009637802,0.6510123930039181
HG01437,10.0,0,0.2578750150850684,0.9914064248990501,0.2949322035089834,0.6177929835653614
HG01438,12.5,1,0.591716619379202,0.6582413724269913,0.9102749645820651,0.21031565972460142
HG01440,12.0,1,0.8804166796243467,0.6707609969844394,0.1813101751322873,0.8099291828009453
HG01441,11.0,1,0.908218928726226,0.9555708774385445,0.1249577181829804,0.0609033072339894
HG01443,7.5,0,0.32728293742805437,0.5336276585861783,0.012118849841075141,0.35271100082331486
HG01444,12.5,1,0.6081727900643737,0.33497990861061466,0.9996780796114919,0.8443395782976739
HG01447,15.0,1,0.8312388103922443,0.7768270395115864,0.05994044292999956,0.5885181723033392
HG01455,9.0,0,0.25382647888431964,0.9402896400014252,0.014444136920885087,0.43191631308656575
HG01456,8.0,0,0.7874539869127123,0.46632478408954825,0.38448594254757695,0.0866230638337756
HG01459,8.0,0,0.7985536108497829,0.8766936136764445,0.19178150229346336,0.36467718756411205
HG01461,11.0,1,0.20899647040588865,0.4382266048710677,0.4576560148211688,0.8586917151794734
HG01462,8.0,0,0.791913870673742,0.7702008117391593,0.4076967906520327,0.08355029813341908
HG01464,14.5,1,0.7004354666813158,0.5593271939855446,0.5865980924456092,0.24246529554019336
HG01465,10.5,1,0.8909680233134007,0.838324417360163,0.09993944095565366,0.024207828387448838
HG01468,13.0,1,0.23544638488095415,0.3229458988789933,0.6530016911755251,0.13914882635741732
HG01474,10.5,1,0.3414375869096701,0.8373462899008293,0.9575408764070068,0.18724539333280998
HG01479,5.5,0,0.10107134780059357,0.6971515898543914,0.10743090212334483,0.5883469898183723
